text,lat,lon
a room with a bed and a mirror,40.40127182006836,-3.7090389728546143
a large building with a clock on the front,-34.2526741027832,-56.00830078125
a staircase in a building with a light coming through it,6.214363098144531,-75.57669830322266
a group of people standing around a pile of trash,29.929832458496094,-90.09217071533203
a man standing on a stage with a microphone,-30.03343391418457,-51.229923248291016
a table with plates and cups on it,55.60300064086914,-3.322499990463257
a street scene with a person riding a bike,28.355518341064453,-81.5595474243164
a stone bridge,51.48401641845703,-0.1898140013217926
the danube river in budapest,47.49510955810547,19.067392349243164
a man playing tennis on a tennis court,48.83885192871094,2.3784968852996826
a tree that is leaning on the ground,42.980648040771484,-85.59040069580078
clouds greeting card by john gr,41.42487335205078,-71.45646667480469
a bracelet with a heart charm and a small heart charm,45.508270263671875,-73.63311767578125
a train is pulling passengers,49.16843032836914,-123.1363525390625
a group of people sitting around a pool,33.406795501708984,-92.81310272216797
a bear and her cub in the woods,63.71323776245117,-149.19639587402344
a woman holding a baby in her arms,41.13783264160156,-73.7864990234375
a toy dog is sitting on a table,55.85883712768555,-4.294946193695068
a car is driving down the track,29.6795654296875,-95.40888214111328
two people sitting on the beach watching the sunset,27.02365493774414,-82.42218017578125
the stage at night,27.966800689697266,-82.82727813720703
a woman laying on the grass with her eyes closed,40.66315841674805,-73.97396850585938
a man standing in front of a crowd,34.182228088378906,-79.7670669555664
a subway station with a sign that says same,40.71444320678711,-73.94879913330078
a crowd of people gathered outside a building at night,44.64677429199219,10.93023681640625
the sun setting over the city,-33.90300750732422,18.42125701904297
a field of wheat,53.12575912475586,-0.5335230231285095
a view of the city from a rooftop at night,-33.4445915222168,-70.65605163574219
a boy running in a race,46.27326583862305,-119.28631591796875
a plate of food with rice and meat,25.27371597290039,51.51512145996094
a black and white photo of a staircase,36.095523834228516,-115.17559051513672
a duck swimming in a pond,35.63344192504883,-79.76898193359375
a room with many tables and chairs,66.48164367675781,25.721256256103516
a bike parked on the side of the road,33.999332427978516,-118.48101806640625
a bird flying over the mountains in the distance,48.49895477294922,-122.70126342773438
image may 15 person performs at the country music festival at the rah on may 13 2019 in rah,26.6435546875,-81.87419128417969
a street with cars parked on the side of it,51.556365966796875,-0.17817899584770203
a snake is laying on the ground,41.29277038574219,0.7491300106048584
a large building with a lot of debris on the ground,-42.92927932739258,-72.68829345703125
a large white boat,29.951847076416016,-90.0624008178711
a crocodile in the grass,38.93027114868164,-77.05403137207031
a tiger head,45.518001556396484,-122.61383056640625
a man in a white shirt,32.97700119018555,-96.71383666992188
a red kayak on the beach with a quote,-33.46281051635742,151.43450927734375
a yellow train on the tracks,50.9663200378418,-1.350888967514038
a view of the mountains from a parking lot,34.3530387878418,-118.41154479980469
a large room with a lot of people,52.5207633972168,13.39612102508545
a muffin in a muffin cup,-33.76554489135742,150.97927856445312
a wet wet street,28.541397094726562,-81.37879943847656
a large building with a metal structure on top,34.02616500854492,-118.3808822631836
the sun shining through clouds over the ocean,39.18721008300781,9.158263206481934
a gold medal awarded by the royal family,44.407623291015625,8.931782722473145
a black and white photo of a street in the city,31.77137565612793,-106.49322509765625
people walking around a fountain in a city,48.86161422729492,2.347640037536621
a bee is on a flower in the grass,45.49169921875,-122.65217590332031
the bridge from the boat,41.07223129272461,29.059009552001953
a street with cars parked on it and buildings,51.21011734008789,3.2245359420776367
a man with long hair holding a box of soap,42.382667541503906,-71.0981674194336
a rocky cliff,43.293678283691406,5.372488975524902
a couple standing on a hill next to the golden gate bridge,37.80693817138672,-122.46456146240234
a dried plant in the middle of a field,43.95649337768555,-69.94883728027344
a woman standing next to a canal with bicycles,52.38063049316406,4.883421897888184
a woman sitting on a bench,25.450637817382812,75.62799072265625
a black car driving down a street next to a building,55.956504821777344,-3.2100670337677
olive trees in the garden of geta,42.1091423034668,19.108442306518555
a train bridge over a river in the winter,41.69432067871094,-71.54877471923828
a motorcycle parked on a dirt road next to a fence,20.00873374938965,99.10139465332031
a crowd of people walking down a street,47.99443054199219,7.846062183380127
a small white flower with green leaves,9.253257751464844,-82.03519439697266
a glass of beer on a table,29.519359588623047,-98.50642395019531
a man using a circular saw to cut a piece of wood,34.021995544433594,-118.2867202758789
a sign that reads ' save beach ' on the beach,41.12861251831055,-73.24388885498047
a group of people sitting on the steps outside a building,50.08795928955078,14.402722358703613
the col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col,41.89045715332031,12.49112606048584
a river in the mountains,43.792083740234375,6.431980133056641
a fire truck is parked in the snow,44.986793518066406,-93.27572631835938
a blue bear statue in front of a building,39.74399948120117,-104.99533081054688
a ferris in a building,41.79133224487305,-87.58550262451172
a group of people standing in a large room,41.89966583251953,12.488999366760254
a chair on a cliff with a red flag,30.361026763916016,77.79693603515625
a turtle is laying on the ground,14.798783302307129,-17.197721481323242
two women standing next to a tennis court,34.101505279541016,-118.7044677734375
two men sitting at a table with a bottle of wine,45.530914306640625,-73.57329559326172
a cluster of yellow mushrooms growing on the ground,45.77267074584961,3.088444948196411
a shopping cart is seen in a supermarket aisle,37.880882263183594,-122.27017974853516
a wooden table with a pen and a pen on it,-4.832920074462891,104.7195816040039
the view from the window,51.46139144897461,-0.11166500300168991
a mosaic in the mosque,26.98680305480957,75.84989166259766
a waterfall in the fall,42.45327377319336,-76.49468231201172
the tower at the top of the hill,50.08330154418945,14.466699600219727
a person standing on a sidewalk with leaves on the ground,42.30974578857422,-71.11530303955078
a carousel with lights and a carousel in the background,51.94139099121094,8.874227523803711
a chef is standing in the kitchen with a cake,51.19478225708008,3.2278060913085938
a crowd of people walking up the steps of a building,41.90311050415039,12.495759010314941
three ducks are walking in the grass,54.490779876708984,-0.6145470142364502
a sunset with clouds and a blue sky,42.96333312988281,-81.03850555419922
the brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg brandenburg,52.5162353515625,13.377799034118652
a tree that has fallen down,43.06815719604492,-87.90033721923828
a messy work area,-33.4076042175293,-70.54166412353516
a golf club head with a metal handle,42.67942810058594,-2.969959020614624
a mailbox in front of a house,54.478763580322266,18.56011390686035
a large boat is docked at the dock,32.08189010620117,-81.0910415649414
the bell of the church of the holy trinity,43.723690032958984,10.39538288116455
eggs in a bowl with orange peels,50.99297332763672,6.913961887359619
a view of the ocean from a grassy area,43.51301574707031,-1.5355110168457031
a man with a beard and a beard,56.03969192504883,12.715266227722168
a church in the countryside,57.580909729003906,-4.128358840942383
a body of water,59.67328643798828,-2.0654311180114746
a wooden table,37.57994079589844,126.98159790039062
a reflection of a person in a puddle,15.390945434570312,73.87635803222656
a man is seen in the middle of a park as he walks past a sculpture of a rabbit made out of leaves,59.3262825012207,18.103086471557617
the stars above the rocks,69.63726043701172,18.008651733398438
the atrium of the museum of modern art in the city of prague,59.436222076416016,24.79595947265625
the sun sets over the eiff tower in paris,48.86388397216797,2.301732063293457
a man sitting in a chair,51.49420928955078,-3.1805410385131836
the roller coaster at sunset,41.48522186279297,-82.68680572509766
the beach at low tide,50.79560470581055,-4.557631015777588
the ruins of the old city,32.04896926879883,12.165384292602539
a man in a suit and tie is looking at his phone,40.55650329589844,16.664487838745117
a window in a building,-34.85237503051758,-56.20957565307617
a woman in a yellow shirt stands in front of a red carpet,45.48154067993164,9.154964447021484
a large boat is docked in the water,50.95017623901367,6.96721076965332
a skier makes a turn on the slope,38.79655838012695,-120.05653381347656
a small building in the middle of a street,33.73733139038086,-118.10186767578125
a small flower with pink flowers on a stem,51.565277099609375,-4.049190998077393
a sandy beach,15.67956829071045,-96.39249420166016
the building at night,52.51128387451172,13.377077102661133
a tree in the background,37.7542724609375,-122.41156768798828
a black and white puppy is laying on a blue blanket,38.82904052734375,-94.49752044677734
a bird flying over a rooftop at sunset,24.83901023864746,67.00286865234375
a high voltage power line in the middle of a field,34.80247497558594,-82.55644226074219
a lake in the mountains,39.3858757019043,-106.1008529663086
a duck is swimming in the water,36.66086196899414,-121.7198486328125
a kangaroo sitting on the ground,-33.74233627319336,151.0443572998047
a large building with a lot of people inside,48.698890686035156,2.1877501010894775
a row of bikes parked on the side of a road,39.7918586730957,-120.34263610839844
a woman standing in front of a store window,45.43949890136719,12.334749221801758
a bottle with a light coming out of it,44.493995666503906,11.343382835388184
a couple of people sitting on a lawn chair,38.232418060302734,-122.63665008544922
a woman in a white dress holding a red flower,48.972469329833984,2.518666982650757
the interior of the new york opera,-34.59605026245117,-58.39387893676758
a pink and white bathroom with hello kitty wallpaper,22.408000946044922,114.22100067138672
a city at night,7.119629859924316,-73.11744689941406
a man standing in the middle of a park,31.219003677368164,121.46463012695312
a crowd of people,37.78461456298828,-122.42080688476562
a man sitting on a bench looking out a window,52.66122055053711,-3.305082082748413
a white dog laying in a flower bed,-41.13645553588867,175.44627380371094
a purple and orange bird,32.152923583984375,-80.73202514648438
two women sitting at a table with drinks,38.90573501586914,-77.06944274902344
a man and woman standing on a mountain,42.117706298828125,-124.3545913696289
a street with buildings and a sign in the middle,31.716047286987305,-110.06841278076172
people watching dolphins in a pool,32.763980865478516,-117.22515106201172
a small plane flying over a mountain range,40.23511505126953,-4.023913860321045
a store front with a bunch of stuffed animals,41.38324737548828,2.1716020107269287
a poster and a poster on the floor,38.069374084472656,-78.70079040527344
a man in a cockpit looking out the window,42.35212326049805,42.6827507019043
a man in a black jacket and a purple hat,44.83692169189453,-93.51715087890625
a man looking at the stars in the sky,37.82117462158203,-120.28999328613281
a bird with a yellow beak and black wings,40.350074768066406,-75.16622161865234
a large inflatable inflatable,47.41978454589844,8.396258354187012
a car with a toy on top of it,37.772884368896484,-122.47833251953125
a brown ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant,60.42841720581055,5.202304840087891
a cat laying under a bush,45.569908142089844,12.805273056030273
a beach at night with people walking on the sand,35.303916931152344,24.8455810546875
a duck with a red beak and black head,38.69940948486328,-9.202679634094238
a circuit with wires and wires on it,51.14103698730469,-114.17472076416016
a building with a clock on top of it,39.4747200012207,-0.3793930113315582
a man standing in front of a building,-34.524662017822266,-58.480224609375
a car parked in a parking with a cloudy sky,42.49412536621094,11.19541072845459
a city square with a clock tower in the background,41.38112258911133,2.1813650131225586
a man and woman dancing in a room,52.37067413330078,4.894924163818359
a row of classic cars parked in front of a motel,33.795127868652344,-117.13330841064453
a man standing on a bridge looking at a tree,43.63656234741211,-108.21234893798828
a tattoo of a city on the arm,28.057437896728516,-82.891845703125
a church with a clock tower,46.06878662109375,23.56903076171875
the view from the roof of the hotel,13.719352722167969,100.5846176147461
a view of the sun setting over the ocean,30.246509552001953,-87.69623565673828
a street at night with snow on the ground,49.24582290649414,-123.0661849975586
two cats playing with a bag on the floor,32.946170806884766,-117.1444320678711
a race car driving on a track,47.94923782348633,0.23127000033855438
a large metal object with a black and gold pattern,48.860530853271484,2.3385848999023438
a shadow of a person standing on a road,48.650150299072266,-1.9995110034942627
a bench in the middle of a park,40.78239822387695,-73.9655532836914
a group of people cooking food on a grill,52.392940521240234,-1.9758219718933105
a walkway leading to a resort,5.865182876586914,117.95196533203125
a man and woman dressed in medieval costumes,38.9508056640625,-95.51691436767578
a man is walking down the stairs of a house,38.3290901184082,-75.08497619628906
a woman walking down a street with her back to the camera,40.72957992553711,-73.99659729003906
a sailer sails past the sun as it sets sail,32.78624725341797,-79.91302490234375
a large field with a small pond in the middle,-25.671234130859375,20.669599533081055
a dark sky,43.52455139160156,13.247086524963379
a picture of a mountain with a blue sky,37.56907272338867,14.797724723815918
a woman standing next to a red car,34.05649948120117,-118.36566925048828
a dog laying on the floor next to a red bag,37.30826187133789,-121.89537048339844
a woman is playing with her dog in the park,45.49263000488281,9.251518249511719
a little girl holding a pink balloon in her hand,39.754146575927734,-75.54781341552734
a woman sitting at a table with a plate of food,63.43071746826172,10.367993354797363
a small pink flower growing on a rock,46.04443359375,11.248412132263184
a group of people walking down a street,42.35153579711914,-71.0760269165039
a man holding up a pair of yellow scissors,38.89191818237305,-121.07272338867188
the entrance to the chan chan chan chan chan chan chan chan chan chan chan chan chan chan chan chan chan,35.67158889770508,139.7752685546875
a red and yellow scoot,52.503265380859375,13.357658386230469
a close up of a tree stump,50.575679779052734,16.659530639648438
a black and white graffiti wallpaper with a large black and white graffiti,43.65854263305664,-79.4468765258789
the ceiling of the church,50.29201126098633,2.7764079570770264
a street light,34.09648895263672,-118.145751953125
people are fishing in the river with tubes,18.902713775634766,102.40425109863281
a tree with yellow leaves in the fall,51.44532012939453,-0.07844900339841843
a group of people playing music outside a restaurant,47.610172271728516,-122.34280395507812
a group of people sitting on a couch,41.88856506347656,-87.63395690917969
a woman sitting on the sidewalk in front of a store,37.785621643066406,-122.40823364257812
a bunch of colorful colored ribbons,40.72529602050781,-73.95223999023438
a graffiti on the wall of a building in the city,36.00943374633789,-78.92196655273438
a group of people standing around a room,32.74416732788086,-97.36946868896484
a view of the desert from a train window,24.22724151611328,55.72917938232422
a large rock in the middle of a forest,44.59498977661133,38.37043762207031
a room with a piano and a couch,46.58347702026367,0.3379009962081909
a car driving down the road with a wind turbine in the sky,-27.612573623657227,-48.5330924987793
a store with a bunch of bottles of beer,50.82268524169922,4.357923984527588
a mountain range with a road and a road,48.70004653930664,-113.7249526977539
a stone wall with a plaque on it,45.4322509765625,12.340307235717773
a tree with red leaves in the fore,30.036056518554688,-95.38726043701172
"image may 15, 2012 person, person, person, person, person and person of the band the cres perform at the person ' s person ' s birthday party at the crays",48.79179763793945,2.388813018798828
a view of the city from the top of a building,10.779937744140625,106.6988754272461
three women standing on a beach with towels,43.107513427734375,5.948324203491211
an older man sitting in a chair with a cat,53.31462478637695,-6.265017032623291
a sail boat docked at a dock,41.13282775878906,-73.28291320800781
a tree in the fore of a building,40.43244552612305,-3.6803340911865234
a fire is lit on the ground,44.049278259277344,9.8333158493042
a close up of a plant with a brown spot,-22.969141006469727,-43.224246978759766
a white table,25.02116584777832,121.54199981689453
the church of person,37.87990188598633,-4.776648998260498
a table with a bowl of food and a bowl of soup,35.664371490478516,139.7570343017578
a yellow kay sits on the shore of a rocky beach,-42.363616943359375,173.68423461914062
a white bird sitting on a wooden bench,2.325716018676758,118.12294006347656
a field with a tree and a house in the background,42.27433395385742,-83.1586685180664
a group of people standing in front of a car,42.37196350097656,-71.13204193115234
a man riding a bike down a dirt road,13.415878295898438,103.8875732421875
the mountains are covered in sand,36.420143127441406,-116.81279754638672
a garden with lots of plants and flowers,20.904949188232422,-88.11200714111328
the fountains at night in the las strip,36.115665435791016,-115.17366790771484
a family in a pool,18.475400924682617,-66.31922912597656
a cruise ship in the water,20.510257720947266,-86.95655059814453
a black and white photo of a street with people walking down it,41.38217544555664,2.178039073944092
a col of a group of people,36.469364166259766,-6.197704792022705
a rocky mountain,53.0740966796875,-4.046401023864746
a building with graffiti on the side of it,54.31399917602539,13.094457626342773
the sun sets over the water,-17.873058319091797,25.79340934753418
a man with a bloody face sits in front of a crowd,48.86062240600586,2.3480050563812256
a clock tower with a clock on the top,41.22041702270508,1.534844994544983
a street with a few buildings and a few cars,55.54374694824219,13.954042434692383
a sign on a pole in front of a lake,-9.47953987121582,-77.44004821777344
a leaf on the ground,45.460567474365234,9.146310806274414
a view of a valley and mountains from a window,22.196266174316406,-159.46913146972656
a statue of a man holding a spear,37.38358688354492,-5.9904608726501465
a view of a city from a window,32.228031158447266,-110.95110321044922
a small village on a hill,43.90964126586914,5.197563171386719
"a hotel room with a bed, desk and television",47.62299728393555,-122.35710144042969
an aerial view of a city with buildings,40.74871063232422,-73.98518371582031
a view of the city of prague,50.0931510925293,14.404191017150879
a table with a bunch of papers and a pen,-33.928592681884766,18.43454360961914
a crowd of people sitting in a park,41.68855285644531,-70.06942749023438
a man and a little girl sitting at a table,37.782962799072266,-122.46160888671875
a group of people walking down a road,47.09816360473633,13.635924339294434
a woman in a striped shirt and black pants dancing,34.09805679321289,-118.32486724853516
a car parked on the side of the road,36.49970245361328,-102.5321044921875
a man and woman are taking a selfie self self self self self self self self self self self self self self self self self self self self self self self,45.23140335083008,-111.75133514404297
a rainbow appears over a city street,51.44279479980469,-0.1498280018568039
a view of the countryside from the top of a hill,43.47484588623047,1.6105270385742188
a lighthouse sits on the shore of a frozen lake,43.88323211669922,-69.8063735961914
a man is holding a fish in his hand,18.94501495361328,-98.4686279296875
a beach with a sail and a boat in the distance,-4.4716949462890625,39.45121765136719
a white house with a red door in the snow,64.13333129882812,-21.933332443237305
a bunch of mussels on the rocks,37.864078521728516,-122.58836364746094
a white house with a red roof and a red roof,13.289734840393066,123.7884521484375
a room with two doors open and a chair in the corner,33.90386962890625,-5.557438850402832
a yellow plane,42.79977798461914,-77.84534454345703
barrels in a cellar,51.691165924072266,-0.4173339903354645
a close up of a metal fence,39.877960205078125,3.0167770385742188
a blue motorcycle parked in a driveway,39.919063568115234,-74.9659194946289
a boat with a large elephant on it ' s back,50.0534553527832,19.933006286621094
a building with a clock tower in the middle,34.39472961425781,132.45494079589844
a cobbed street at night with people sitting on the sidewalk,41.470191955566406,1.5305320024490356
a lego figure with a black suit and tie,48.853271484375,2.401026964187622
the view from the top of machal mountain,-13.517669677734375,-71.99203491210938
a black and white photo of boats in the water,43.70939254760742,7.313289165496826
a stadium filled with people watching a soccer match,41.38406753540039,2.120300054550171
the entrance to the cave,34.978111267089844,-85.81025695800781
a group of people standing on a stage,40.74237823486328,-96.6803207397461
a person in a hoodie sitting on a bench,-38.467567443847656,144.0795135498047
a large rock formation,30.314950942993164,35.477256774902344
a building with red shutters and windows,44.83797836303711,11.620262145996094
a group of people walking down a street,47.07502365112305,3.1012001037597656
boats mooreed in the marina,41.2165641784668,13.572149276733398
a man flying a kite in a park,38.874996185302734,121.66534423828125
the moon and venus in the sky,10.54283332824707,-66.93351745605469
a beach volleyball court with a net on the sand,33.85783386230469,-118.40083312988281
a tree in a field,44.18614196777344,20.555419921875
a river with a bridge and a tower in the background,48.857421875,2.3467609882354736
a drawing of a dog with a red nose,40.420833587646484,-3.6993329524993896
a man standing under a tree with a bucket,18.803861618041992,-99.29657745361328
a white sheep is standing on a white rug,37.74116516113281,-122.40983581542969
the los rams cheer team is seen during the game against the los rams on october 11 2017 at los,32.78662872314453,-117.12052154541016
a roof with a metal roof venter,27.340587615966797,-82.54910278320312
a close up of a plant with berries,34.29026794433594,132.32293701171875
a picture of a harbor with boats in the water,46.50707244873047,6.621322154998779
a building with a sign that says 5 feet,51.55636978149414,-0.16985799372196198
a mammoth skull in the museum,40.7803955078125,-73.9735107421875
a green teddy bear sitting on a bench,34.57634353637695,136.52627563476562
a wall with chinese writing on it,34.682979583740234,135.180419921875
two people playing instruments in a room,42.73125076293945,-73.67276763916016
the beach at the end of the cliff,50.345638275146484,-5.162940979003906
a tunnel in the middle of a building,39.22380065917969,9.113363265991211
a baseball game is being played in a stadium,38.62374496459961,-90.19296264648438
a cow standing on a hill with a flag,47.16754150390625,9.2705717086792
a wood burning in a fireplace,44.48900604248047,10.693302154541016
a table covered in snow,44.949703216552734,-93.2878189086914
a large auditorium,40.00373458862305,-83.01715850830078
three airplanes flying in the sky,-38.040653228759766,144.48068237304688
a man jumping over a pole,-20.75444984436035,-42.88296127319336
a small plane is parked on the runway,43.97947311401367,-88.55683898925781
a group of people sitting on a brick wall,38.68166732788086,-77.1535415649414
a large staircase leading to a large room,51.52112579345703,-0.12881000339984894
a table with a sign that says congratulations,21.276668548583984,-157.826171875
a man in a suit,45.51765060424805,-122.68014526367188
a view of a lake from a window,55.77232360839844,12.450428009033203
a man standing in front of a fruit stand,18.793176651000977,98.95441436767578
a plate with aspara and bacon on it,60.385616302490234,23.145381927490234
a view of the city from the top of a tower,41.42206954956055,2.1213910579681396
a red house with a palm tree in front,36.96659851074219,-122.02155303955078
a large screen,52.39827346801758,13.055684089660645
a bird flying in the sky,42.875396728515625,13.153467178344727
a picture of a snow covered town,42.60199737548828,-1.6531840562820435
a group of people standing in front of a building,20.226764678955078,-87.42576599121094
a man is opening a door to a building,9.925395965576172,8.88776683807373
a rocky landscape with a small building in the middle,36.06190490722656,-107.96179962158203
a black and white photo of a tree lined road,43.3865852355957,12.778643608093262
a statue of a man sitting on top of a rock,52.127586364746094,11.638468742370605
a shipwr on the beach,16.215909957885742,-22.79611587524414
a yellow bag with a face on it,43.864112854003906,-8.281294822692871
"a gondoy in venice, italy",45.434539794921875,12.32648754119873
a blue and black bike,34.849876403808594,-82.4908447265625
a person standing on the beach with their feet in the sand,29.304214477539062,-94.77261352539062
a group of people sitting around a table,38.90813064575195,-77.0361328125
a building in the city with a reflection of it,-33.43369674682617,-70.5719223022461
a group of people posing for a picture,43.66133499145508,-79.39661407470703
an olive tree in the garden of get,35.33224868774414,25.271944046020508
a child standing in front of a statue of an elephant,40.78016662597656,-73.96150207519531
a fountain in a park with trees and bushes,41.073509216308594,14.326750755310059
the river in the city,59.43765640258789,24.73758316040039
a red and white tower,32.797664642333984,-117.2515869140625
the band performing on stage,42.35629653930664,-71.06095123291016
a person sitting on a bench in front of a building,13.746280670166016,102.29055786132812
a clock tower with a statue on top,41.89904022216797,12.4685697555542
a bowling alley with a bowling ball and bowling pins,52.62514877319336,1.30445396900177
a polar bear on a boat in the water,43.07821273803711,-79.07892608642578
the engine of a car,45.49797821044922,-73.52273559570312
lavenders and lavenders at the farmers market,43.9108772277832,5.2012529373168945
a view of the city from the top of a hill,-23.461631774902344,-46.766136169433594
students in a classroom,49.00989532470703,8.406429290771484
the cemetery at the corner of the cemetery,44.96949005126953,-93.09917449951172
the cast of the vampire diaries at comic con,32.706138610839844,-117.16114807128906
a view of the river from the trail,46.12287521362305,11.05763053894043
a cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater cater,52.88933181762695,18.857999801635742
a metal trash can with cigarettes sticking out of it,60.166534423828125,24.948749542236328
two women walking down the sidewalk,37.78977584838867,-122.42767333984375
a boat traveling across the water,55.79447937011719,-4.86998987197876
a group of people standing around a cow,34.049747467041016,-117.81812286376953
a view of the ocean from a restaurant window,38.05540466308594,-122.2317886352539
a large crowd of people standing around motorcycles,48.793914794921875,9.226454734802246
a kite flying in the sky over a mountain range,22.46731185913086,114.23576354980469
the building is lit up at night,-37.820743560791016,144.9622344970703
a small waterfall in the middle of a forest,-18.644882202148438,-43.42775344848633
a snowy landscape with a house in the distance,41.65495681762695,-91.5380859375
a vacuum cleaner and a paper on the floor,44.98305892944336,-93.1844253540039
a tall tower with a ladder on top,42.78544616699219,-4.856472015380859
a brick building with a chimney on top,40.036216735839844,-105.22063446044922
a bunch of flowers in a garden,42.3190803527832,-72.6399154663086
a black and white photo of a room with a mirror,42.41856002807617,-6.989771842956543
a bird is standing on the rocks by the water,38.93839645385742,-8.999068260192871
a black and white photo of a house through a window,39.18304443359375,-75.53225708007812
a sign in the bathroom at the hotel,50.8743896484375,4.7073187828063965
the plaque on the wall of the building,32.84343719482422,-117.27784729003906
a black and white photo of a city,-22.951723098754883,-43.16459655761719
a black and white photo of a cemetery,48.86069107055664,2.3897829055786133
a black and white photo of a beach with a building in the background,41.284385681152344,13.209772109985352
a stone wall with a flower design on it,52.520870208740234,13.397369384765625
a man weaving a red and yellow blanket,34.179996490478516,-5.141601085662842
a group of people sitting on a couch,40.280181884765625,9.62677001953125
a man in a black jacket and glasses sitting at a table,45.055145263671875,-93.15526580810547
a computer screen with a job application on it,41.8952751159668,-87.62660217285156
a white swan with a black beak and orange beak,55.034366607666016,-1.577396035194397
a group of people walking down a street,40.750240325927734,-73.98856353759766
the front of the building,25.66688346862793,-100.30744171142578
a bridge over a river,42.505760192871094,-89.03313446044922
a fire burns in the night sky,54.09121322631836,-0.7769389748573303
a red light is shining on the floor,51.910667419433594,4.4730000495910645
a man holding a sign with a picture of a man in the middle,37.77799987792969,-122.41999816894531
a group of people sitting around a table,37.761531829833984,-122.24507141113281
a road in the mountains,56.66116714477539,-4.9178338050842285
the field at the stadium,33.15440368652344,-96.83538055419922
a wind turbine in the middle of a field,49.54399871826172,8.125832557678223
a large building with a lot of people walking around it,22.98520851135254,120.2196044921875
a snowy scene with a church and trees,69.66707611083984,18.962831497192383
a stone building with a door in the middle,44.064002990722656,4.646358013153076
a person riding a bike down a street,50.12483596801758,14.45727825164795
a bee on a flower,46.509334564208984,6.389832973480225
a view of a snowy lake from a window,60.17840576171875,24.776229858398438
a bicycle parked against a wall,42.81613540649414,10.33111572265625
a painting of a person with a handwritten message,40.4202995300293,-3.7057700157165527
a wall of photos of people ' s faces,41.9647216796875,-87.69072723388672
the road in the dark,39.395511627197266,140.0772247314453
a group of sailboats on the beach,-28.13572883605957,153.48191833496094
a rocky landscape with a few trees and rocks,41.72853469848633,-74.24938201904297
a group of people sitting in chairs,-9.429365158081055,159.9527130126953
a tree with white flowers in the middle of it,35.734046936035156,139.67535400390625
a bridge over a road,50.40666580200195,-4.200714111328125
a large body of water,44.58041000366211,6.0520501136779785
a woman with a backpack and a bag,51.50285339355469,0.003154000034555793
a sign that says ben ' s inc in front of a building,36.49559020996094,-80.6014633178711
a man sitting at a table with a laptop,46.8158073425293,-71.20330047607422
a group of people standing around a car,33.61008071899414,-117.90599822998047
two men sitting on chairs playing instruments,43.28835678100586,-1.8381919860839844
the cliffs of the cliffs of the cliffs of the cliffs of the cliffs of the cliffs of the cliffs of,64.87176513671875,-24.043235778808594
a tree with lights on it,42.28606414794922,-71.3480224609375
the band playing on stage,49.843841552734375,24.026626586914062
a flower in the field with a white background,40.082977294921875,-3.4529569149017334
crocus flowers in the grass,52.456172943115234,13.305480003356934
a woman is talking on her cell while walking down the street,43.0102424621582,-7.552896022796631
a young boy walking on the beach,-37.99333572387695,145.0663299560547
a large tree in a restaurant,31.23716926574707,121.48372650146484
a man sitting at a table with a bunch of bottles,40.70719909667969,-74.00167083740234
a man and a woman standing in a living room,40.938541412353516,-74.24700164794922
a door in the wall of a building,43.32376480102539,-1.986657977104187
a sand dune in the desert,-4.2519850730896,-81.23991394042969
a city at night,-22.085798263549805,-70.19353485107422
a view of the city from the water,23.11541748046875,113.23127746582031
a bird is standing in the grass near a fence,33.09716033935547,-116.99341583251953
a path through the woods,35.62044906616211,139.39601135253906
a small island in the middle of the ocean,8.684717178344727,-83.68646240234375
a black and white photo of a person sitting on the steps,48.88621520996094,2.3431239128112793
the city of auckland,47.6102294921875,-122.34597778320312
an old newspaper with pictures of different restaurants,38.89651107788086,-77.03264617919922
a dog sitting on the ground looking up,35.21329879760742,-111.62315368652344
a red motorcycle parked on the side of the road,52.62764358520508,-2.4853310585021973
the sun setting over the city,-23.551069259643555,-46.6781005859375
a group of men standing in front of a gaze,49.63789749145508,-124.05032348632812
a room with a view,13.475105285644531,100.283203125
a pool with a view of the ocean,36.462501525878906,25.387086868286133
a coffee cup and a book on a table,35.70033264160156,139.7429962158203
a tall building with fire escapes in the fore of the building,40.702632904052734,-73.94657135009766
a brick wall with a white and brown pattern,1.3023560047149658,103.8597412109375
a mushroom on the ground,53.001075744628906,13.902543067932129
a sign for a restaurant in the city,41.90620803833008,-87.6710205078125
a table with a bowl of food and a plate of food,40.852027893066406,-73.93589782714844
a statue of a woman in front of a building,43.391998291015625,-4.106112003326416
a large pile of rubble,37.66598129272461,32.82667922973633
a boy holding a box of chips,53.79037094116211,-1.756203055381775
a large castle like building,44.78839111328125,-0.591480016708374
a black and white photo of a sculpture in the middle of a city,40.7421875,-73.98792266845703
a row of houses,52.56013870239258,13.383031845092773
a man in a white coat and hat,31.780786514282227,35.22156524658203
a street in the city,18.962547302246094,72.81841278076172
a green car parked in a field,51.8847541809082,-0.2121729999780655
a black and white photo of a bridge,53.55365753173828,10.006322860717773
